index,video_id,title,video_url,thumbnail_file,thumbnail_url,content_type,duration,view_count
99,KlU8oELHVmY,我逃離了上海,https://www.youtube.com/watch?v=KlU8oELHVmY,099_KlU8oELHVmY.jpg,https://i.ytimg.com/vi/KlU8oELHVmY/maxresdefault.jpg,image/jpeg,1470.0,
100,a4mnMbARAbs,如果我輸了這個挑戰，那我以後就不說髒話！,https://www.youtube.com/watch?v=a4mnMbARAbs,100_a4mnMbARAbs.jpg,https://i.ytimg.com/vi/a4mnMbARAbs/maxresdefault.jpg,image/jpeg,906.0,847320
101,pPIEiz2morE,我們說的是一個語言？,https://www.youtube.com/watch?v=pPIEiz2morE,101_pPIEiz2morE.jpg,https://i.ytimg.com/vi/pPIEiz2morE/maxresdefault.jpg,image/jpeg,711.0,1804967
102,ZtKQMogVtBE,封城哈哈 （深呼錫第四季 #002 ）,https://www.youtube.com/watch?v=ZtKQMogVtBE,102_ZtKQMogVtBE.jpg,https://i.ytimg.com/vi/ZtKQMogVtBE/maxresdefault.jpg,image/jpeg,2167.0,
103,GT4CuxufSxQ,50兆問答（+新家Tour）,https://www.youtube.com/watch?v=GT4CuxufSxQ,103_GT4CuxufSxQ.jpg,https://i.ytimg.com/vi/GT4CuxufSxQ/maxresdefault.jpg,image/jpeg,784.0,833867
104,eOKizHkg-_k,這都有人支持？,https://www.youtube.com/watch?v=eOKizHkg-_k,104_eOKizHkg-_k.jpg,https://i.ytimg.com/vi/eOKizHkg-_k/maxresdefault.jpg,image/jpeg,1354.0,1155169
105,4Z2ITiHIzhw,新家｜疫情｜中國食品安全 （深呼錫第四季 #001）,https://www.youtube.com/watch?v=4Z2ITiHIzhw,105_4Z2ITiHIzhw.jpg,https://i.ytimg.com/vi/4Z2ITiHIzhw/maxresdefault.jpg,image/jpeg,1518.0,
106,cMJe12vaBeU,哈？,https://www.youtube.com/watch?v=cMJe12vaBeU,106_cMJe12vaBeU.jpg,https://i.ytimg.com/vi/cMJe12vaBeU/maxresdefault.jpg,image/jpeg,1081.0,1756595
107,L-ppmXK9Su0,關於歐陽尚書的後續,https://www.youtube.com/watch?v=L-ppmXK9Su0,107_L-ppmXK9Su0.jpg,https://i.ytimg.com/vi/L-ppmXK9Su0/maxresdefault.jpg,image/jpeg,610.0,1738247
108,eSSpV8TYP8U,這是我最討厭的事情...,https://www.youtube.com/watch?v=eSSpV8TYP8U,108_eSSpV8TYP8U.jpg,https://i.ytimg.com/vi/eSSpV8TYP8U/maxresdefault.jpg,image/jpeg,1002.0,1298532
109,G3P3JI2HDd8,為什麼我都能上台灣電視新聞？（我的看法）,https://www.youtube.com/watch?v=G3P3JI2HDd8,109_G3P3JI2HDd8.jpg,https://i.ytimg.com/vi/G3P3JI2HDd8/maxresdefault.jpg,image/jpeg,732.0,1058210
110,IdjoJhF73IU,這個B站UP主正在瘋狂抄襲台灣的YouTuber！,https://www.youtube.com/watch?v=IdjoJhF73IU,110_IdjoJhF73IU.jpg,https://i.ytimg.com/vi/IdjoJhF73IU/maxresdefault.jpg,image/jpeg,1630.0,5351136
111,4WDCPhhWUnk,Minecraft速通，但每過1分鐘我就得捐$2000！(feat. 放火 尊),https://www.youtube.com/watch?v=4WDCPhhWUnk,111_4WDCPhhWUnk.jpg,https://i.ytimg.com/vi/4WDCPhhWUnk/maxresdefault.jpg,image/jpeg,1932.0,4238520
112,yD1xzeOxymw,我不該去學這個的,https://www.youtube.com/watch?v=yD1xzeOxymw,112_yD1xzeOxymw.jpg,https://i.ytimg.com/vi/yD1xzeOxymw/maxresdefault.jpg,image/jpeg,926.0,3033128
113,YYwwp6HPVDQ,外國小伙試吃台灣零食，驚呼“太難吃了”！,https://www.youtube.com/watch?v=YYwwp6HPVDQ,113_YYwwp6HPVDQ.jpg,https://i.ytimg.com/vi/YYwwp6HPVDQ/maxresdefault.jpg,image/jpeg,1656.0,3450647
114,loOGKJF64ks,我爲什麽討厭NFT（30兆訂閱問答）,https://www.youtube.com/watch?v=loOGKJF64ks,114_loOGKJF64ks.jpg,https://i.ytimg.com/vi/loOGKJF64ks/maxresdefault.jpg,image/jpeg,761.0,997236
115,dpZNs-zDJlI,B站爆炸性事件，爲什麽所有人反對這個UP主解封？,https://www.youtube.com/watch?v=dpZNs-zDJlI,115_dpZNs-zDJlI.jpg,https://i.ytimg.com/vi/dpZNs-zDJlI/maxresdefault.jpg,image/jpeg,1178.0,1673724
116,0IILszNuxM4,這是全世界最火的TikTok短片？！（很弱智）,https://www.youtube.com/watch?v=0IILszNuxM4,116_0IILszNuxM4.jpg,https://i.ytimg.com/vi/0IILszNuxM4/maxresdefault.jpg,image/jpeg,776.0,3415427
117,zSlgwJ31NU8,我的中文差嗎？（測試我的中文水平）,https://www.youtube.com/watch?v=zSlgwJ31NU8,117_zSlgwJ31NU8.jpg,https://i.ytimg.com/vi/zSlgwJ31NU8/maxresdefault.jpg,image/jpeg,518.0,440245
118,yg2TgzFGnno,我對台灣脫口秀演員的看法（問答）,https://www.youtube.com/watch?v=yg2TgzFGnno,118_yg2TgzFGnno.jpg,https://i.ytimg.com/vi/yg2TgzFGnno/maxresdefault.jpg,image/jpeg,660.0,632811
119,4CG0enxflkA,YouTube，你在想什麼？（取消不喜歡按鈕）,https://www.youtube.com/watch?v=4CG0enxflkA,119_4CG0enxflkA.jpg,https://i.ytimg.com/vi/4CG0enxflkA/maxresdefault.jpg,image/jpeg,612.0,304282
120,z5w0SUa38w0,嘲笑抖音網紅的垃圾英語（笑爆了）,https://www.youtube.com/watch?v=z5w0SUa38w0,120_z5w0SUa38w0.jpg,https://i.ytimg.com/vi/z5w0SUa38w0/maxresdefault.jpg,image/jpeg,731.0,3417394
121,i6zC8cZz1NI,小玉的所作所為遠比你想像的惡劣！,https://www.youtube.com/watch?v=i6zC8cZz1NI,121_i6zC8cZz1NI.jpg,https://i.ytimg.com/vi/i6zC8cZz1NI/maxresdefault.jpg,image/jpeg,703.0,1456111
122,8uu5ucOV-Xk,深呼锡第三季 #028 - 放弃微博,https://www.youtube.com/watch?v=8uu5ucOV-Xk,122_8uu5ucOV-Xk.jpg,https://i.ytimg.com/vi/8uu5ucOV-Xk/maxresdefault.jpg,image/jpeg,1997.0,
123,IsQcewZCAzY,深呼锡第三季 #029 - 如果你是锡兰,https://www.youtube.com/watch?v=IsQcewZCAzY,123_IsQcewZCAzY.jpg,https://i.ytimg.com/vi/IsQcewZCAzY/maxresdefault.jpg,image/jpeg,1689.0,
124,flrqLS8CVt0,深呼锡第三季 #030 - DJ赚多少,https://www.youtube.com/watch?v=flrqLS8CVt0,124_flrqLS8CVt0.jpg,https://i.ytimg.com/vi/flrqLS8CVt0/maxresdefault.jpg,image/jpeg,2076.0,
125,ZpFoelXGEJE,深呼锡第三季 #027 - 我太帅了怎么办,https://www.youtube.com/watch?v=ZpFoelXGEJE,125_ZpFoelXGEJE.jpg,https://i.ytimg.com/vi/ZpFoelXGEJE/maxresdefault.jpg,image/jpeg,1685.0,
126,iGMazbsILSw,小玉，爲什麽？,https://www.youtube.com/watch?v=iGMazbsILSw,126_iGMazbsILSw.jpg,https://i.ytimg.com/vi/iGMazbsILSw/maxresdefault.jpg,image/jpeg,703.0,1712909
127,nD_Fdqp8VAY,我加入了魷魚游戲！,https://www.youtube.com/watch?v=nD_Fdqp8VAY,127_nD_Fdqp8VAY.jpg,https://i.ytimg.com/vi/nD_Fdqp8VAY/maxresdefault.jpg,image/jpeg,805.0,948421
128,-HgfUyEIYxU,中國的假憨豆先生應該被阻止！,https://www.youtube.com/watch?v=-HgfUyEIYxU,128_-HgfUyEIYxU.jpg,https://i.ytimg.com/vi/-HgfUyEIYxU/maxresdefault.jpg,image/jpeg,958.0,1723874
129,U1P7TUnSsLM,我被罵的很慘,https://www.youtube.com/watch?v=U1P7TUnSsLM,129_U1P7TUnSsLM.jpg,https://i.ytimg.com/vi/U1P7TUnSsLM/maxresdefault.jpg,image/jpeg,697.0,1011896
130,HvxffLbRLv8,中國未成年一周只能玩三個小時網游 - 我的看法 （問答）,https://www.youtube.com/watch?v=HvxffLbRLv8,130_HvxffLbRLv8.jpg,https://i.ytimg.com/vi/HvxffLbRLv8/maxresdefault.jpg,image/jpeg,561.0,731430
131,bJJlV96pJyE,吳亦凡的聊天紀錄比你想像的還要糟糕！,https://www.youtube.com/watch?v=bJJlV96pJyE,131_bJJlV96pJyE.jpg,https://i.ytimg.com/vi/bJJlV96pJyE/maxresdefault.jpg,image/jpeg,1616.0,4910093
132,JG80BC5MOuM,深呼锡第三季 #026 - 女朋友为了我出轨,https://www.youtube.com/watch?v=JG80BC5MOuM,132_JG80BC5MOuM.jpg,https://i.ytimg.com/vi/JG80BC5MOuM/maxresdefault.jpg,image/jpeg,1607.0,
133,oKSxdU557i4,深呼锡第三季 #025 - 英语怎么学？,https://www.youtube.com/watch?v=oKSxdU557i4,133_oKSxdU557i4.jpg,https://i.ytimg.com/vi/oKSxdU557i4/maxresdefault.jpg,image/jpeg,1566.0,
134,lQ2F1TsOzCs,深呼锡第三季 #024 - 锡兰怒怼微博,https://www.youtube.com/watch?v=lQ2F1TsOzCs,134_lQ2F1TsOzCs.jpg,https://i.ytimg.com/vi/lQ2F1TsOzCs/maxresdefault.jpg,image/jpeg,1732.0,
135,Ainctct89fs,深呼锡第三季 #023 - 新人UP主抱怨B站,https://www.youtube.com/watch?v=Ainctct89fs,135_Ainctct89fs.jpg,https://i.ytimg.com/vi/Ainctct89fs/maxresdefault.jpg,image/jpeg,2048.0,
136,hxnE9iw29TQ,深呼锡第三季 #022 - 奥运会,https://www.youtube.com/watch?v=hxnE9iw29TQ,136_hxnE9iw29TQ.jpg,https://i.ytimg.com/vi/hxnE9iw29TQ/maxresdefault.jpg,image/jpeg,2070.0,
137,eVtYVRD3NdU,我的黑歷史,https://www.youtube.com/watch?v=eVtYVRD3NdU,137_eVtYVRD3NdU.jpg,https://i.ytimg.com/vi/eVtYVRD3NdU/maxresdefault.jpg,image/jpeg,1223.0,496546
138,0A8Fk5JgSeY,YouTube有彈幕功能了？！,https://www.youtube.com/watch?v=0A8Fk5JgSeY,138_0A8Fk5JgSeY.jpg,https://i.ytimg.com/vi/0A8Fk5JgSeY/maxresdefault.jpg,image/jpeg,139.0,199806
139,40NC1IUhzlQ,这是一期失败的節目，别看。,https://www.youtube.com/watch?v=40NC1IUhzlQ,139_40NC1IUhzlQ.jpg,https://i.ytimg.com/vi/40NC1IUhzlQ/maxresdefault.jpg,image/jpeg,711.0,587484
140,lzP0Ue5qDwU,來看這個心理學教授暴虐抖音營銷號！,https://www.youtube.com/watch?v=lzP0Ue5qDwU,140_lzP0Ue5qDwU.jpg,https://i.ytimg.com/vi/lzP0Ue5qDwU/maxresdefault.jpg,image/jpeg,798.0,1510317
141,0ButY4-QiYw,這是我做過最難的不要笑挑戰（新编辑）,https://www.youtube.com/watch?v=0ButY4-QiYw,141_0ButY4-QiYw.jpg,https://i.ytimg.com/vi/0ButY4-QiYw/maxresdefault.jpg,image/jpeg,406.0,389079
142,7WdN6-St9ds,你們的問題真的很難回答（20萬訂閱）,https://www.youtube.com/watch?v=7WdN6-St9ds,142_7WdN6-St9ds.jpg,https://i.ytimg.com/vi/7WdN6-St9ds/maxresdefault.jpg,image/jpeg,405.0,1153307
143,kl_QTAMJ7HM,我回到B站之後又被封了（比上次還嚴重）,https://www.youtube.com/watch?v=kl_QTAMJ7HM,143_kl_QTAMJ7HM.jpg,https://i.ytimg.com/vi/kl_QTAMJ7HM/maxresdefault.jpg,image/jpeg,979.0,1023076
144,c3k0gU44GUw,深呼锡第三季 #021 - 高考失利,https://www.youtube.com/watch?v=c3k0gU44GUw,144_c3k0gU44GUw.jpg,https://i.ytimg.com/vi/c3k0gU44GUw/maxresdefault.jpg,image/jpeg,1921.0,
145,WE-LBYRdf0k,深呼锡第三季 #020 - 男生去夜店的原因,https://www.youtube.com/watch?v=WE-LBYRdf0k,145_WE-LBYRdf0k.jpg,https://i.ytimg.com/vi/WE-LBYRdf0k/maxresdefault.jpg,image/jpeg,1755.0,
146,7v5oIwS_MVA,深呼锡第三季 #019 - 低落怎么办？,https://www.youtube.com/watch?v=7v5oIwS_MVA,146_7v5oIwS_MVA.jpg,https://i.ytimg.com/vi/7v5oIwS_MVA/maxresdefault.jpg,image/jpeg,2205.0,
147,ClKBmxsbxwQ,6個高中生 vs 1個國中生，你能看出來誰是冒牌貨嗎？（Jubilee反應）,https://www.youtube.com/watch?v=ClKBmxsbxwQ,147_ClKBmxsbxwQ.jpg,https://i.ytimg.com/vi/ClKBmxsbxwQ/maxresdefault.jpg,image/jpeg,1015.0,543099
148,33zZX0ZRRIk,深呼锡第三季 #018 - 悦刻需要被制裁,https://www.youtube.com/watch?v=33zZX0ZRRIk,148_33zZX0ZRRIk.jpg,https://i.ytimg.com/vi/33zZX0ZRRIk/maxresdefault.jpg,image/jpeg,2239.0,
149,dzZOCoUXvtQ,深呼锡第三季 #017 - 他为我出轨,https://www.youtube.com/watch?v=dzZOCoUXvtQ,149_dzZOCoUXvtQ.jpg,https://i.ytimg.com/vi/dzZOCoUXvtQ/maxresdefault.jpg,image/jpeg,1628.0,
150,hgV71oWYWpo,锡兰单口喜剧 - 混血没有归属感,https://www.youtube.com/watch?v=hgV71oWYWpo,150_hgV71oWYWpo.jpg,https://i.ytimg.com/vi/hgV71oWYWpo/sddefault.jpg,image/jpeg,408.0,
